gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT02_2552109,complete,,CBLOL,2022,Split 1,0,2022-01-29 15:45:26,1.0,12.02,100,Blue,team,,,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,,Caitlyn,Leona,Jinx,Lulu,Renekton,2241,0,13,19,27,13,19,1.0,0.0,0.0,0.0,1.0,,,,0.3481,0.8568,0.0,2.0,3.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,9.0,0.0,0.0,4.0,4.0,0.0,2.0,75135.0,2011.6466,,3574.2704,2985.0335,141.0,3.7751,50.0,1.3387,66.0,312.0,8.3534,62522.0,38287.0,1025.087,,59500.0,-0.0478202,,934.0,226.0,,,31.0576,16580.0,17790.0,294.0,16309.0,18726.0,303.0,271.0,-936.0,-9.0,5.0,11.0,5.0,5.0,5.0,5.0,24669.0,29088.0,498.0,24167.0,30912.0,504.0,502.0,-1824.0,-6.0,5.0,11.0,5.0,5.0,5.0,5.0
ESPORTSTMNT02_2552109,complete,,CBLOL,2022,Split 1,0,2022-01-29 15:45:26,1.0,12.02,200,Red,team,,,Liberty,oe:team:84e1da9e55480128662cfdfe79cb892,,Twisted Fate,Corki,Gwen,Orianna,Zoe,2241,1,19,13,48,19,13,2.0,0.0,0.0,0.0,0.0,,,,0.5087,0.8568,1.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,9.0,3.0,1.0,1.0,4.0,4.0,2.0,0.0,95157.0,2547.7108,,2801.6332,3341.8474,113.0,3.0254,57.0,1.5261,46.0,288.0,7.7108,69306.0,45071.0,1206.7202,,62415.0,0.0478202,,906.0,245.0,,,30.8166,16309.0,18726.0,303.0,16580.0,17790.0,294.0,-271.0,936.0,9.0,5.0,5.0,5.0,5.0,11.0,5.0,24167.0,30912.0,504.0,24669.0,29088.0,498.0,-502.0,1824.0,6.0,5.0,5.0,5.0,5.0,11.0,5.0
ESPORTSTMNT02_2552154,complete,,CBLOL,2022,Split 1,0,2022-01-29 17:04:29,1.0,12.02,100,Blue,team,,,Netshoes Miners,oe:team:8b76a6be17ca3ef99e562b7deb8a3ee,,Twisted Fate,Thresh,Caitlyn,Gwen,Renekton,1981,1,15,8,37,15,8,0.0,0.0,0.0,0.0,0.0,,,,0.4543,0.6966,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,9.0,5.0,1.0,0.0,4.0,7.0,2.0,0.0,60417.0,1829.894,,2755.4266,2905.9566,122.0,3.6951,44.0,1.3327,44.0,254.0,7.6931,61338.0,39749.0,1203.9071,,55450.0,0.0209567,,830.0,174.0,,,30.4089,14301.0,17563.0,318.0,16875.0,19216.0,360.0,-2574.0,-1653.0,-42.0,0.0,0.0,2.0,2.0,4.0,0.0,24303.0,29284.0,504.0,26236.0,29751.0,557.0,-1933.0,-467.0,-53.0,4.0,8.0,3.0,3.0,6.0,4.0
ESPORTSTMNT02_2552154,complete,,CBLOL,2022,Split 1,0,2022-01-29 17:04:29,1.0,12.02,200,Red,team,,,paiN Gaming,oe:team:61450737f7b683db4da7b3e0bf0dced,,Senna,Corki,Diana,Rakan,Nautilus,1981,0,8,15,22,8,15,1.0,0.0,0.0,0.0,1.0,,,,0.2423,0.6966,1.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,5.0,9.0,0.0,1.0,7.0,4.0,0.0,2.0,59416.0,1799.576,,2745.371,3268.5613,114.0,3.4528,48.0,1.4538,42.0,259.0,7.8445,56679.0,35090.0,1062.7966,,54300.0,-0.0209567,,907.0,249.0,,,35.0126,16875.0,19216.0,360.0,14301.0,17563.0,318.0,2574.0,1653.0,42.0,2.0,4.0,0.0,0.0,0.0,2.0,26236.0,29751.0,557.0,24303.0,29284.0,504.0,1933.0,467.0,53.0,3.0,6.0,4.0,4.0,8.0,3.0
ESPORTSTMNT02_2552213,complete,,CBLOL,2022,Split 1,0,2022-01-29 18:14:54,1.0,12.02,100,Blue,team,,,KaBuM! e-Sports,oe:team:9dced510f02f8586ee7501922484ac0,,Renekton,Twisted Fate,Viego,Yuumi,,1790,1,22,6,60,22,6,4.0,0.0,0.0,0.0,1.0,,,,0.7374,0.9385,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,1.0,1.0,1.0,7.0,1.0,3.0,0.0,66612.0,2232.8045,,2229.6201,1737.5196,94.0,3.1508,47.0,1.5754,38.0,231.0,7.743,60421.0,40785.0,1367.095,,54990.0,0.19982,,785.0,189.0,,,32.648,15892.0,17434.0,307.0,15185.0,18534.0,309.0,707.0,-1100.0,-2.0,3.0,7.0,2.0,2.0,4.0,3.0,26715.0,29141.0,499.0,23307.0,29256.0,493.0,3408.0,-115.0,6.0,7.0,14.0,4.0,4.0,7.0,7.0
ESPORTSTMNT02_2552213,complete,,CBLOL,2022,Split 1,0,2022-01-29 18:14:54,1.0,12.02,200,Red,team,,,Rensga eSports,oe:team:92ede2510f2ad0234b1dd75f03108ae,,Lee Sin,Corki,Caitlyn,Gwen,Akali,1790,0,6,22,11,6,22,0.0,0.0,0.0,0.0,0.0,,,,0.2011,0.9385,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,0.0,1.0,7.0,0.0,3.0,45875.0,1537.7095,,3085.7095,1767.6872,105.0,3.5196,31.0,1.0391,50.0,214.0,7.1732,46885.0,27249.0,913.3743,,45000.0,-0.19982,,796.0,196.0,,,33.2514,15185.0,18534.0,309.0,15892.0,17434.0,307.0,-707.0,1100.0,2.0,2.0,4.0,3.0,3.0,7.0,2.0,23307.0,29256.0,493.0,26715.0,29141.0,499.0,-3408.0,115.0,-6.0,4.0,7.0,7.0,7.0,14.0,4.0
ESPORTSTMNT02_2552248,complete,,CBLOL,2022,Split 1,0,2022-01-29 19:10:09,1.0,12.02,100,Blue,team,,,FURIA,oe:team:40084525160457267265923de195e09,,LeBlanc,Gwen,Twisted Fate,Kennen,Gnar,1585,1,14,2,31,14,2,1.0,0.0,0.0,0.0,1.0,,,,0.53,0.6057,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,1.0,1.0,1.0,8.0,1.0,2.0,0.0,40211.0,1522.183,,2195.7729,1825.3249,90.0,3.4069,47.0,1.7792,45.0,197.0,7.4574,52142.0,34596.0,1309.6278,,47985.0,0.271883,,755.0,168.0,,,34.9401,16092.0,18169.0,326.0,14568.0,17635.0,318.0,1524.0,534.0,8.0,3.0,4.0,0.0,0.0,0.0,3.0,26490.0,29943.0,543.0,22283.0,28363.0,508.0,4207.0,1580.0,35.0,5.0,9.0,0.0,0.0,0.0,5.0
ESPORTSTMNT02_2552248,complete,,CBLOL,2022,Split 1,0,2022-01-29 19:10:09,1.0,12.02,200,Red,team,,,INTZ,oe:team:bcb21457414eb9be1d27489ff7e8e59,,Corki,Caitlyn,Akali,Jarvan IV,Diana,1585,0,2,14,5,2,14,0.0,0.0,0.0,0.0,0.0,,,,0.0757,0.6057,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,1.0,8.0,0.0,2.0,28848.0,1092.0379,,2201.6025,1627.0032,83.0,3.142,31.0,1.1735,32.0,168.0,6.3596,39859.0,22313.0,844.6562,,36500.0,-0.271883,,701.0,144.0,,,31.9874,14568.0,17635.0,318.0,16092.0,18169.0,326.0,-1524.0,-534.0,-8.0,0.0,0.0,3.0,3.0,4.0,0.0,22283.0,28363.0,508.0,26490.0,29943.0,543.0,-4207.0,-1580.0,-35.0,0.0,0.0,5.0,5.0,9.0,0.0
ESPORTSTMNT02_2552282,complete,,CBLOL,2022,Split 1,0,2022-01-29 20:01:22,1.0,12.02,100,Blue,team,,,LOUD,oe:team:658a021a796aa5501503220adb38cf4,,Akali,Gwen,Leona,Thresh,Aatrox,1939,1,13,14,32,13,14,1.0,1.0,1.0,0.0,0.0,,,,0.4023,0.8355,1.0,4.0,0.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,10.0,3.0,0.0,1.0,2.0,4.0,3.0,0.0,70797.0,2190.7272,,2923.1047,3214.3476,140.0,4.3321,40.0,1.2378,60.0,261.0,8.0763,58224.0,37068.0,1147.0242,,55800.0,0.117145,,770.0,193.0,,,29.7989,15688.0,17498.0,322.0,16148.0,17544.0,290.0,-460.0,-46.0,32.0,1.0,1.0,5.0,5.0,9.0,1.0,24280.0,29337.0,524.0,25065.0,29214.0,498.0,-785.0,123.0,26.0,2.0,3.0,6.0,6.0,10.0,2.0
ESPORTSTMNT02_2552282,complete,,CBLOL,2022,Split 1,0,2022-01-29 20:01:22,1.0,12.02,200,Red,team,,,Flamengo Esports,oe:team:5ef087125f8255546c01970122b3cec,,Corki,Renekton,Caitlyn,Camille,Viego,1939,0,14,13,29,14,13,3.0,1.0,0.0,0.0,1.0,,,,0.4332,0.8355,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,10.0,1.0,0.0,4.0,2.0,0.0,3.0,66861.0,2068.9324,,2964.6003,2884.2702,101.0,3.1253,51.0,1.5781,49.0,243.0,7.5193,55068.0,33912.0,1049.3657,,49625.0,-0.117145,,849.0,157.0,,,31.1294,16148.0,17544.0,290.0,15688.0,17498.0,322.0,460.0,46.0,-32.0,5.0,9.0,1.0,1.0,1.0,5.0,25065.0,29214.0,498.0,24280.0,29337.0,524.0,785.0,-123.0,-26.0,6.0,10.0,2.0,2.0,3.0,6.0
ESPORTSTMNT02_2552610,complete,,CBLOL,2022,Split 1,0,2022-01-30 15:45:05,1.0,12.02,100,Blue,team,,,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,,Jayce,Thresh,Corki,LeBlanc,Kennen,1653,1,21,11,52,21,11,1.0,0.0,0.0,0.0,1.0,,,,0.7623,1.1615,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,3.0,1.0,1.0,9.0,3.0,3.0,0.0,65563.0,2379.7822,,2553.7205,2362.5771,78.0,2.8312,17.0,0.6171,36.0,180.0,6.5336,56599.0,38360.0,1392.3775,,48545.0,0.121722,,693.0,169.0,,,31.2886,15995.0,19304.0,337.0,14251.0,18075.0,311.0,1744.0,1229.0,26.0,1.0,1.0,0.0,0.0,0.0,1.0,26325.0,29841.0,512.0,23005.0,29870.0,514.0,3320.0,-29.0,-2.0,3.0,5.0,2.0,2.0,4.0,3.0
ESPORTSTMNT02_2552610,complete,,CBLOL,2022,Split 1,0,2022-01-30 15:45:05,1.0,12.02,200,Red,team,,,KaBuM! e-Sports,oe:team:9dced510f02f8586ee7501922484ac0,,Twisted Fate,Gwen,Renekton,Galio,Camille,1653,0,11,21,25,11,21,3.0,0.0,0.0,0.0,0.0,,,,0.3993,1.1615,0.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,3.0,9.0,0.0,3.0,48211.0,1749.9456,,3225.118,2338.0036,73.0,2.6497,32.0,1.1615,30.0,169.0,6.1343,45937.0,27698.0,1005.3721,,42975.0,-0.121722,,716.0,142.0,,,31.1434,14251.0,18075.0,311.0,15995.0,19304.0,337.0,-1744.0,-1229.0,-26.0,0.0,0.0,1.0,1.0,1.0,0.0,23005.0,29870.0,514.0,26325.0,29841.0,512.0,-3320.0,29.0,2.0,2.0,4.0,3.0,3.0,5.0,2.0
ESPORTSTMNT02_2552653,complete,,CBLOL,2022,Split 1,0,2022-01-30 16:52:58,1.0,12.02,100,Blue,team,,,Liberty,oe:team:84e1da9e55480128662cfdfe79cb892,,Twisted Fate,LeBlanc,Viego,Ryze,Nautilus,2120,1,26,10,62,26,10,3.0,1.0,0.0,0.0,1.0,,,,0.7358,1.0189,0.0,3.0,2.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,3.0,1.0,1.0,9.0,5.0,2.0,0.0,69178.0,1957.8679,,2884.1038,2607.5377,106.0,3.0,74.0,2.0943,43.0,290.0,8.2075,70134.0,47129.0,1333.8396,,63225.0,0.140047,,910.0,212.0,,,31.7547,16976.0,19430.0,344.0,14443.0,18153.0,319.0,2533.0,1277.0,25.0,4.0,4.0,0.0,0.0,0.0,4.0,27520.0,30268.0,542.0,23889.0,30718.0,506.0,3631.0,-450.0,36.0,6.0,5.0,3.0,3.0,7.0,6.0
ESPORTSTMNT02_2552653,complete,,CBLOL,2022,Split 1,0,2022-01-30 16:52:58,1.0,12.02,200,Red,team,,,LOUD,oe:team:658a021a796aa5501503220adb38cf4,,Caitlyn,Viktor,Corki,Lee Sin,Zoe,2120,0,10,26,22,10,26,0.0,0.0,0.0,0.0,0.0,,,,0.283,1.0189,1.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,5.0,9.0,0.0,2.0,74241.0,2101.1604,,2619.9057,1931.2358,136.0,3.8491,43.0,1.217,63.0,248.0,7.0189,56635.0,33630.0,951.7925,,54950.0,-0.140047,,879.0,222.0,,,31.1604,14443.0,18153.0,319.0,16976.0,19430.0,344.0,-2533.0,-1277.0,-25.0,0.0,0.0,4.0,4.0,4.0,0.0,23889.0,30718.0,506.0,27520.0,30268.0,542.0,-3631.0,450.0,-36.0,3.0,7.0,6.0,6.0,5.0,3.0
ESPORTSTMNT02_2552740,complete,,CBLOL,2022,Split 1,0,2022-01-30 17:58:17,1.0,12.02,100,Blue,team,,,Rensga eSports,oe:team:92ede2510f2ad0234b1dd75f03108ae,,Lee Sin,Leona,Twisted Fate,Vex,Viktor,2167,1,18,9,51,18,9,3.0,1.0,0.0,0.0,0.0,,,,0.4984,0.7476,0.0,3.0,2.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,7.0,6.0,1.0,0.0,2.0,5.0,1.0,0.0,72269.0,2000.9875,,3023.0365,3306.5067,121.0,3.3503,53.0,1.4675,53.0,292.0,8.0849,63076.0,39595.0,1096.3083,,56575.0,-0.099916,,921.0,198.0,,,30.9829,15476.0,18481.0,321.0,15785.0,17902.0,332.0,-309.0,579.0,-11.0,2.0,4.0,2.0,2.0,2.0,2.0,23570.0,29550.0,492.0,26482.0,29289.0,539.0,-2912.0,261.0,-47.0,4.0,10.0,3.0,3.0,3.0,4.0
ESPORTSTMNT02_2552740,complete,,CBLOL,2022,Split 1,0,2022-01-30 17:58:17,1.0,12.02,200,Red,team,,,Netshoes Miners,oe:team:8b76a6be17ca3ef99e562b7deb8a3ee,,Corki,Caitlyn,Jinx,Syndra,Zoe,2167,0,9,18,19,9,18,0.0,0.0,0.0,0.0,1.0,,,,0.2492,0.7476,1.0,2.0,3.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,6.0,7.0,0.0,1.0,5.0,2.0,0.0,1.0,75496.0,2090.3369,,2747.6511,2440.2861,108.0,2.9903,53.0,1.4675,55.0,279.0,7.725,62041.0,38560.0,1067.6511,,62525.0,0.099916,,904.0,249.0,,,31.9243,15785.0,17902.0,332.0,15476.0,18481.0,321.0,309.0,-579.0,11.0,2.0,2.0,2.0,2.0,4.0,2.0,26482.0,29289.0,539.0,23570.0,29550.0,492.0,2912.0,-261.0,47.0,3.0,3.0,4.0,4.0,10.0,3.0
ESPORTSTMNT02_2552773,complete,,CBLOL,2022,Split 1,0,2022-01-30 19:01:49,1.0,12.02,100,Blue,team,,,paiN Gaming,oe:team:61450737f7b683db4da7b3e0bf0dced,,Vex,Caitlyn,Senna,Akali,Jayce,1921,0,9,15,18,9,15,0.0,0.0,0.0,0.0,1.0,,,,0.2811,0.7496,0.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,9.0,0.0,0.0,8.0,4.0,0.0,2.0,55520.0,1734.0968,,2782.4571,2548.0167,117.0,3.6543,45.0,1.4055,58.0,230.0,7.1838,51947.0,30976.0,967.4961,,49335.0,-0.0827747,,796.0,177.0,,,30.3904,15973.0,17915.0,328.0,15274.0,18265.0,329.0,699.0,-350.0,-1.0,2.0,4.0,1.0,1.0,2.0,2.0,25789.0,28733.0,514.0,23866.0,30463.0,530.0,1923.0,-1730.0,-16.0,4.0,7.0,3.0,3.0,3.0,4.0
ESPORTSTMNT02_2552773,complete,,CBLOL,2022,Split 1,0,2022-01-30 19:01:49,1.0,12.02,200,Red,team,,,FURIA,oe:team:40084525160457267265923de195e09,,Corki,Twisted Fate,Renekton,Orianna,Yasuo,1921,1,15,9,32,15,9,0.0,0.0,0.0,0.0,0.0,,,,0.4685,0.7496,1.0,4.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,3.0,1.0,1.0,4.0,8.0,2.0,0.0,65709.0,2052.3373,,2746.1947,1755.898,121.0,3.7793,59.0,1.8428,54.0,303.0,9.4638,59046.0,38075.0,1189.2244,,53595.0,0.0827747,,821.0,220.0,,,32.5143,15274.0,18265.0,329.0,15973.0,17915.0,328.0,-699.0,350.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,23866.0,30463.0,530.0,25789.0,28733.0,514.0,-1923.0,1730.0,16.0,3.0,3.0,4.0,4.0,7.0,3.0
ESPORTSTMNT02_2552817,complete,,CBLOL,2022,Split 1,0,2022-01-30 20:01:23,1.0,12.02,100,Blue,team,,,INTZ,oe:team:bcb21457414eb9be1d27489ff7e8e59,,Lee Sin,Jarvan IV,Gwen,Sylas,Jax,1957,1,13,2,37,13,2,3.0,0.0,0.0,0.0,1.0,,,,0.3986,0.4599,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,9.0,3.0,1.0,1.0,2.0,7.0,3.0,0.0,55968.0,1715.9325,,1832.0388,2386.7552,101.0,3.0966,51.0,1.5636,46.0,270.0,8.278,60305.0,38962.0,1194.5427,,56025.0,0.132255,,825.0,185.0,,,30.9658,16624.0,18997.0,341.0,14935.0,17902.0,332.0,1689.0,1095.0,9.0,2.0,4.0,1.0,1.0,2.0,2.0,25113.0,30101.0,540.0,24344.0,29159.0,547.0,769.0,942.0,-7.0,2.0,4.0,1.0,1.0,2.0,2.0
ESPORTSTMNT02_2552817,complete,,CBLOL,2022,Split 1,0,2022-01-30 20:01:23,1.0,12.02,200,Red,team,,,Flamengo Esports,oe:team:5ef087125f8255546c01970122b3cec,,Corki,Caitlyn,Renekton,Akali,Camille,1957,0,2,13,4,2,13,0.0,0.0,0.0,0.0,0.0,,,,0.0613,0.4599,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,9.0,0.0,0.0,7.0,2.0,0.0,3.0,36810.0,1128.5641,,2654.3178,2174.6551,96.0,2.9433,36.0,1.1037,49.0,212.0,6.4997,51128.0,29785.0,913.1834,,49075.0,-0.132255,,887.0,221.0,,,33.9704,14935.0,17902.0,332.0,16624.0,18997.0,341.0,-1689.0,-1095.0,-9.0,1.0,2.0,2.0,2.0,4.0,1.0,24344.0,29159.0,547.0,25113.0,30101.0,540.0,-769.0,-942.0,7.0,1.0,2.0,2.0,2.0,4.0,1.0
ESPORTSTMNT02_2575812,complete,,CBLOL,2022,Split 1,0,2022-02-05 15:45:07,1.0,12.02,100,Blue,team,,,Netshoes Miners,oe:team:8b76a6be17ca3ef99e562b7deb8a3ee,,Gwen,Twisted Fate,Caitlyn,Akali,Aatrox,1810,0,8,18,16,8,18,1.0,0.0,0.0,0.0,1.0,,,,0.2652,0.8619,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,10.0,0.0,1.0,2.0,0.0,0.0,2.0,41158.0,1364.3536,,2678.7514,1875.9779,99.0,3.2818,54.0,1.7901,47.0,244.0,8.0884,46981.0,27139.0,899.6354,,45875.0,-0.155315,,719.0,157.0,,,29.0387,16269.0,17900.0,296.0,14789.0,18053.0,333.0,1480.0,-153.0,-37.0,4.0,7.0,0.0,0.0,0.0,4.0,24037.0,28433.0,498.0,22642.0,28585.0,535.0,1395.0,-152.0,-37.0,4.0,7.0,0.0,0.0,0.0,4.0
ESPORTSTMNT02_2575812,complete,,CBLOL,2022,Split 1,0,2022-02-05 15:45:07,1.0,12.02,200,Red,team,,,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,,Corki,Zeri,Vex,Orianna,Azir,1810,1,18,8,49,18,8,4.0,1.0,0.0,0.0,0.0,,,,0.5967,0.8619,0.0,3.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,61921.0,2052.6298,,2197.6906,2074.011,106.0,3.5138,45.0,1.4917,45.0,239.0,7.9227,59252.0,39410.0,1306.4088,,53600.0,0.155315,,802.0,236.0,,,34.4088,14789.0,18053.0,333.0,16269.0,17900.0,296.0,-1480.0,153.0,37.0,0.0,0.0,4.0,4.0,7.0,0.0,22642.0,28585.0,535.0,24037.0,28433.0,498.0,-1395.0,152.0,37.0,0.0,0.0,4.0,4.0,7.0,0.0
ESPORTSTMNT02_2575865,complete,,CBLOL,2022,Split 1,0,2022-02-05 16:59:05,1.0,12.02,100,Blue,team,,,LOUD,oe:team:658a021a796aa5501503220adb38cf4,,Senna,Gwen,LeBlanc,Sylas,Thresh,1540,1,10,2,34,10,2,2.0,2.0,1.0,0.0,0.0,,,,0.3896,0.4675,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,2.0,1.0,1.0,14.0,5.0,2.0,0.0,48845.0,1903.0519,,2133.0,1505.3766,101.0,3.9351,38.0,1.4805,45.0,197.0,7.6753,51472.0,34383.0,1339.5974,,45650.0,0.233639,,720.0,182.0,,,35.1429,15365.0,18937.0,356.0,14340.0,18413.0,323.0,1025.0,524.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,26502.0,28882.0,549.0,22818.0,29009.0,496.0,3684.0,-127.0,53.0,0.0,0.0,1.0,1.0,3.0,0.0
ESPORTSTMNT02_2575865,complete,,CBLOL,2022,Split 1,0,2022-02-05 16:59:05,1.0,12.02,200,Red,team,,,INTZ,oe:team:bcb21457414eb9be1d27489ff7e8e59,,Zeri,Caitlyn,Corki,Poppy,Nautilus,1540,0,2,10,6,2,10,0.0,0.0,0.0,0.0,1.0,,,,0.0779,0.4675,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,11.0,0.0,0.0,5.0,14.0,0.0,2.0,30024.0,1169.7662,,2560.7922,2299.5195,76.0,2.961,32.0,1.2468,33.0,146.0,5.6883,38742.0,21653.0,843.6234,,36100.0,-0.233639,,681.0,121.0,,,31.2468,14340.0,18413.0,323.0,15365.0,18937.0,356.0,-1025.0,-524.0,-33.0,0.0,0.0,0.0,0.0,0.0,0.0,22818.0,29009.0,496.0,26502.0,28882.0,549.0,-3684.0,127.0,-53.0,1.0,3.0,0.0,0.0,0.0,1.0
ESPORTSTMNT02_2575902,complete,,CBLOL,2022,Split 1,0,2022-02-05 17:57:56,1.0,12.02,100,Blue,team,,,KaBuM! e-Sports,oe:team:9dced510f02f8586ee7501922484ac0,,Renekton,Twisted Fate,Corki,Akali,Camille,1683,1,25,9,52,25,9,5.0,2.0,0.0,0.0,1.0,,,,0.8913,1.2121,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,3.0,5.0,2.0,0.0,67615.0,2410.5169,,2837.6114,2110.4813,83.0,2.959,45.0,1.6043,39.0,199.0,7.0945,57461.0,38920.0,1387.5223,,51703.0,0.196902,,713.0,198.0,,,32.4777,15095.0,18389.0,317.0,15164.0,18029.0,327.0,-69.0,360.0,-10.0,1.0,0.0,1.0,1.0,1.0,1.0,23804.0,29475.0,496.0,24251.0,29602.0,513.0,-447.0,-127.0,-17.0,2.0,1.0,2.0,2.0,3.0,2.0
